File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
oxane-e3-freeze_m06l-optall_m06l.log,0,1.0,0.0018825269952470762
oxane-2so-freeze_m06l-optall_m06l.log,13,1.0,5.660758689011531
oxane-bo3-freeze_m06l-TS_m06l-ircf_m06l-minIRC_m06l.log,14,1.0,5.642560928021806
oxane-1s5-freeze_m06l-optall_m06l.log,18,1.0,6.293287761019688
oxane-5s1-freeze_m06l-optall_m06l.log,19,1.0,6.292660252021272
oxane-os2-freeze_m06l-optall_m06l.log,23,1.0,5.660758689011531
oxane-o3b-freeze_m06l-TS_m06l-ircr_m06l-minIRC_m06l.log,24,1.0,5.639423382994058
oxane-3e-freeze_m06l-optall_m06l.log,37,1.0,0.0
