File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
oxane-4c1-freeze_pm3-TS_pm3.log,4h5,1.0,4.924690632000001
oxane-2h1-freeze_pm3-TS_pm3.log,2h1,1.0,4.924690632000001
oxane-b25-freeze_pm3-TS_pm3.log,e3,1.0,5.126748530000002
oxane-b14-freeze_pm3-TS_pm3.log,25b,1.0,2.945527245999998
oxane-5s1-freeze_pm3-TS_pm3.log,14b,1.0,2.945527245999998
oxane-25b-freeze_pm3-TS_pm3.log,b14,1.0,2.945527245999998
oxane-3s1-freeze_pm3-TS_pm3.log,b25,1.0,2.945527245999998
oxane-3e-freeze_pm3-TS_pm3.log,3e,1.0,5.126748530000002
oxane-eo-freeze_pm3-TS_pm3.log,1h2,1.0,4.924690632000001
oxane-os2-freeze_pm3-TS_pm3.log,5h4,1.0,4.924690632000001
