File Name,Solvent type,Stoichiometry,Charge,Mult,Functional,Basis Set,Energy (A.U.),dipole,ZPE (kcal/mol),H298 (Hartrees),G298 (Hartrees),Freq 1,Freq 2,phi,theta,Q,Pucker,HM1 (deg),HM2 (deg),AC1 (deg),AC2 (deg),Ano1 (deg),Ano2 (deg),R1 (A),R2 (A),R3 (A),R4 (A),R5 (A),R6 (A),O1 (A),O2 (A),O3 (A),O4 (A),O6 (A),Ion1 (A),Ion2 (A),Ion3 (A),Ion4 (A),Ion5 (A),Ion6 (A)
oxane-15-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62841053,6.5442,0.142203,-15.480136,-15.514648,-74.2421,206.1541,235.7474338,89.24416595,0.69586459,14b,N/A,N/A,N/A,N/A,N/A,N/A,1.422481143,1.532592035,1.540942983,1.527106713,1.526565368,1.431860961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-09-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62369871,8.0691,0.142196,-15.475103,-15.511573,-209.9907,25.4142,0.24234248,119.7741967,0.546416061,3e,N/A,N/A,N/A,N/A,N/A,N/A,1.42480005,1.533027585,1.521161284,1.521163535,1.532826446,1.424801986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-10-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62369894,7.5343,0.142095,-15.475204,-15.511687,-209.8442,25.0379,171.1324215,60.14761031,0.546177845,e3,N/A,N/A,N/A,N/A,N/A,N/A,1.424817847,1.5293168,1.521211492,1.521245711,1.536599436,1.424818625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-20-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62841057,6.5449,0.142236,-15.480109,-15.514608,-72.8421,208.1403,124.2524177,89.24418352,0.695864639,25b,N/A,N/A,N/A,N/A,N/A,N/A,1.431861893,1.52656496,1.527106835,1.540942218,1.532591518,1.422480754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-17-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62844869,6.1621,0.142368,-15.480037,-15.51449,-54.4459,215.7559,8.85E-04,90.84496946,0.718262894,o3b,N/A,N/A,N/A,N/A,N/A,N/A,1.423085864,1.546828575,1.526682448,1.526681907,1.54682805,1.423086671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-14-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62369884,8.5571,0.142062,-15.475187,-15.513581,-210.4034,3.3218,351.2564668,119.8519223,0.546171332,3e,N/A,N/A,N/A,N/A,N/A,N/A,1.424818362,1.529363629,1.521211253,1.521240611,1.536550581,1.424817583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-16-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62841096,6.6945,0.142203,-15.480136,-15.514648,-74.2816,206.144,55.74740054,90.75581404,0.695864994,b14,N/A,N/A,N/A,N/A,N/A,N/A,1.422480693,1.532592314,1.540941516,1.527107837,1.526565006,1.431861343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-19-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62844869,5.9884,0.142368,-15.480036,-15.51449,-54.4021,215.7734,180.0009542,89.15501085,0.718263749,bo3,N/A,N/A,N/A,N/A,N/A,N/A,1.42308657,1.546829323,1.526682451,1.526681584,1.546827965,1.423086807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-11-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62369878,7.6194,0.142025,-15.475232,-15.512916,-210.58,7.0493,351.2498019,119.8522286,0.546170389,3e,N/A,N/A,N/A,N/A,N/A,N/A,1.424817834,1.529360662,1.521211538,1.521240832,1.536552957,1.424817231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane-18-freeze_dftb3-TS_dftb3.log,N/A,C5H10O,0,1,N/A,N/A,-15.62841055,7.303,0.142226,-15.480118,-15.514617,-71.957,208.3902,304.2534245,90.75570082,0.695866158,b25,N/A,N/A,N/A,N/A,N/A,N/A,1.431862182,1.526565877,1.527106166,1.540941952,1.532592222,1.422480507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
