File Name,Solvent type,Stoichiometry,Charge,Mult,Functional,Basis Set,Energy (A.U.),dipole,ZPE (kcal/mol),H298 (Hartrees),G298 (Hartrees),Freq 1,Freq 2,phi,theta,Q,Pucker,HM1 (deg),HM2 (deg),AC1 (deg),AC2 (deg),Ano1 (deg),Ano2 (deg),R1 (A),R2 (A),R3 (A),R4 (A),R5 (A),R6 (A),O1 (A),O2 (A),O3 (A),O4 (A),O6 (A),Ion1 (A),Ion2 (A),Ion3 (A),Ion4 (A),Ion5 (A),Ion6 (A)
oxane09-freeze_dftb3-TS_dftb3-ircf.log,N/A,C5H10O,0,1,N/A,N/A,-15.62882017,6.9833,0.142463,-15.479483,-15.516031,64.3564,218.7245,27.78499096,90.96968669,0.725284844,3s1,N/A,N/A,N/A,N/A,N/A,N/A,1.423185415,1.541244335,1.533401846,1.52566874,1.537521834,1.427308408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane09-freeze_dftb3-TS_dftb3-ircr.log,N/A,C5H10O,0,1,N/A,N/A,-15.634558,7.5143,0.142631,-15.485349,-15.520713,205.9388,222.0594,179.9960756,179.0010651,0.553070032,1c4,N/A,N/A,N/A,N/A,N/A,N/A,1.426101451,1.532246976,1.528510894,1.528509736,1.532247764,1.426101506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane10-freeze_dftb3-TS_dftb3-ircf.log,N/A,C5H10O,0,1,N/A,N/A,-15.63455798,7.5026,0.142615,-15.485363,-15.520731,205.0482,222.0948,0.011435499,0.999287381,0.553071537,4c1,N/A,N/A,N/A,N/A,N/A,N/A,1.426100647,1.53224851,1.528509824,1.528509821,1.532248845,1.426100923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane10-freeze_dftb3-TS_dftb3-ircr.log,N/A,C5H10O,0,1,N/A,N/A,-15.62882015,7.0129,0.142485,-15.479462,-15.516004,64.7377,218.8809,152.2130608,89.03022119,0.725284963,2so,N/A,N/A,N/A,N/A,N/A,N/A,1.427307519,1.537519163,1.525669339,1.533402548,1.54124196,1.423185368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane11-freeze_dftb3-TS_dftb3-ircf.log,N/A,C5H10O,0,1,N/A,N/A,-15.62881997,7.015,0.142464,-15.479484,-15.516024,64.851,218.8155,332.2178508,90.96829657,0.72529029,os2,N/A,N/A,N/A,N/A,N/A,N/A,1.427306868,1.537521078,1.525669913,1.533401818,1.541240478,1.42318606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane11-freeze_dftb3-TS_dftb3-ircr.log,N/A,C5H10O,0,1,N/A,N/A,-15.63455804,7.5025,0.142653,-15.485327,-15.520691,205.9288,222.0935,180.0047056,179.0006472,0.553071917,1c4,N/A,N/A,N/A,N/A,N/A,N/A,1.426101534,1.532247021,1.528510256,1.528509612,1.532247733,1.4261016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane14-freeze_dftb3-TS_dftb3-ircf.log,N/A,C5H10O,0,1,N/A,N/A,-15.62882004,6.9714,0.142498,-15.479449,-15.515993,64.6172,218.8589,332.2159168,90.96977802,0.725286323,os2,N/A,N/A,N/A,N/A,N/A,N/A,1.427311054,1.537520681,1.525668849,1.533402189,1.541243351,1.423185371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane14-freeze_dftb3-TS_dftb3-ircr.log,N/A,C5H10O,0,1,N/A,N/A,-15.63455807,7.5042,0.142612,-15.485366,-15.520735,205.0748,222.039,179.9905582,178.999903,0.55306863,1c4,N/A,N/A,N/A,N/A,N/A,N/A,1.426100304,1.532246641,1.528511231,1.528511271,1.532248049,1.426100589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane15-freeze_dftb3-TS_dftb3-ircf.log,N/A,C5H10O,0,1,N/A,N/A,-15.62929627,7.6744,0.142386,-15.480075,-15.516301,91.9104,231.7692,270.0001551,90.00089676,0.721357249,1s5,N/A,N/A,N/A,N/A,N/A,N/A,1.429174535,1.52587343,1.535295795,1.535294919,1.525883246,1.429143972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oxane15-freeze_dftb3-TS_dftb3-ircr.log,N/A,C5H10O,0,1,N/A,N/A,-15.62881975,7.5197,0.142443,-15.479502,-15.516053,64.1814,218.7104,207.7853118,89.0303623,0.725284807,1s3,N/A,N/A,N/A,N/A,N/A,N/A,1.423184669,1.541243449,1.533401741,1.525667687,1.537521234,1.427306648,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
