group,pucker,REFERENCE,B3LYP,DFTB,AM1,PM3,PM3MM,PM6
0,4c1,0.0,1e-05,0.00154,0.00085,0.00425,0.00425,0.00151
1,5s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1s5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2so,0.0,6e-05,0.00046,0.0001,0.01172,0.01175,0.0954
4,1s3,0.0,3e-05,0.22935,8e-05,0.01136,0.01139,0.09433
5,os2,0.0,9e-05,0.00048,0.0001,0.01173,0.01173,0.09598
6,3s1,0.0,5e-05,0.00061,0.0001,0.01182,0.01177,0.0954
7,1c4,0.0,1e-05,0.00153,0.00085,0.00425,0.00425,0.00151
