group,pucker,REFERENCE,B3LYP,DFTB,AM1,PM3,PM3MM,PM6
0,4c1,0.0,0.00316,0.00561,0.02915,0.06519,0.06519,0.03886
1,5s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1s5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2so,0.0,0.00775,0.00707,0.01,0.10826,0.1084,0.30887
4,1s3,0.0,0.00548,0.05436,0.00894,0.10658,0.10672,0.30713
5,os2,0.0,0.005,0.0073,0.01,0.10831,0.10831,0.30981
6,3s1,0.0,0.00707,0.00612,0.01,0.10872,0.10849,0.30887
7,1c4,0.0,0.00316,0.00561,0.02915,0.06519,0.06519,0.03886
