File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-glucose181-TS_pm3mm.log,1,0.08781052037363604,4.1039088599999936
beta-glucose204-TS_pm3mm.log,1,0.02093124393269686,4.952928537000007
beta-glucose154-TS_pm3mm.log,1,0.0023937194057545527,6.236811951000003
beta-glucose153-TS_pm3mm.log,1,0.0963941580143728,4.048688068000009
beta-glucose224-TS_pm3mm.log,1,0.7686499863454564,2.819397936999998
beta-glucose155-TS_pm3mm.log,1,0.02382037192808334,4.876372439
beta-glucose201-TS_pm3mm.log,3,0.1372642001006702,4.11959658500001
beta-glucose138-TS_pm3mm.log,3,0.1441218786036977,4.090731170999998
beta-glucose206-TS_pm3mm.log,3,0.1563763447431808,4.042412978000002
beta-glucose137-TS_pm3mm.log,3,0.007119846747953842,5.871601713000003
beta-glucose203-TS_pm3mm.log,3,0.1109282322791251,4.245725893999997
beta-glucose179-TS_pm3mm.log,3,0.2075221084542889,3.8748680750000086
beta-glucose202-TS_pm3mm.log,3,0.23666738907108334,3.7970569590000007
beta-glucose224-TS_pm3mm.log,4,0.678830972062932,2.819397936999998
beta-glucose155-TS_pm3mm.log,4,0.021036891326469187,4.876372439
beta-glucose152-TS_pm3mm.log,4,0.15942862225062954,3.6772027400000025
beta-glucose156-TS_pm3mm.log,4,0.05345929130862099,4.324164519000005
beta-glucose154-TS_pm3mm.log,4,0.0021140062446107556,6.236811951000003
beta-glucose153-TS_pm3mm.log,4,0.08513021680673753,4.048688068000009
beta-glucose217-TS_pm3mm.log,5,0.025278958560008443,4.6441941089999945
beta-glucose248-TS_pm3mm.log,5,0.01094314759505743,5.139926219000002
beta-glucose209-TS_pm3mm.log,5,0.3233847619767269,3.1350349640000004
beta-glucose222-TS_pm3mm.log,5,0.011036324295145318,5.134906146999998
beta-glucose208-TS_pm3mm.log,5,0.06322614353412943,4.101398824000009
beta-glucose211-TS_pm3mm.log,5,0.002500228846697252,6.014046256000006
beta-glucose210-TS_pm3mm.log,5,0.27997690512888346,3.2203761879999986
beta-glucose152-TS_pm3mm.log,5,0.12943219358235739,3.6772027400000025
beta-glucose157-TS_pm3mm.log,5,0.07700302129272174,3.9846821499999967
beta-glucose251-TS_pm3mm.log,5,0.026967204439750182,4.605916060000008
beta-glucose156-TS_pm3mm.log,5,0.04340094798382882,4.324164519000005
beta-glucose223-TS_pm3mm.log,5,0.006850162764693612,5.417285197000001
beta-glucose238-TS_pm3mm.log,6,0.007443887541729585,7.855785171000002
beta-glucose231-TS_pm3mm.log,6,0.005591465708673602,8.025212600999996
beta-glucose220-TS_pm3mm.log,6,0.001987456683669137,8.637661385
beta-glucose196-TS_pm3mm.log,6,0.04369767781838564,6.807845140999999
beta-glucose234-TS_pm3mm.log,6,0.5875592092914144,5.26919307300001
beta-glucose237-TS_pm3mm.log,6,0.06332197655529469,6.588216991000006
beta-glucose216-TS_pm3mm.log,6,0.0026854412387353993,8.459448828999996
beta-glucose245-TS_pm3mm.log,6,0.007097206590284962,7.884023075999995
beta-glucose247-TS_pm3mm.log,6,0.11985047567773296,6.210456573000011
beta-glucose240-TS_pm3mm.log,6,0.12597160638321978,6.180963649999999
beta-glucose241-TS_pm3mm.log,6,0.03479359651085978,6.942759575999994
beta-glucose135-TS_pm3mm.log,7,0.012460394118527533,6.708698719000004
beta-glucose239-TS_pm3mm.log,7,0.0012455326274554898,8.072275776000009
beta-glucose226-TS_pm3mm.log,7,0.06691558344794436,5.713469445000001
beta-glucose197-TS_pm3mm.log,7,0.030253916627853622,6.183473686000001
beta-glucose125-TS_pm3mm.log,7,0.8506012085948278,4.208075354000011
beta-glucose236-TS_pm3mm.log,7,0.038523364583391305,6.0404016339999975
beta-glucose223-TS_pm3mm.log,8,0.013390374495027182,5.417285197000001
beta-glucose227-TS_pm3mm.log,8,0.20686259726660058,3.7964294499999998
beta-glucose221-TS_pm3mm.log,8,0.010821252527603168,5.543414506000006
beta-glucose230-TS_pm3mm.log,8,0.0006187798399434657,7.23768880600001
beta-glucose219-TS_pm3mm.log,8,0.7682488306261375,3.0195733080000067
beta-glucose220-TS_pm3mm.log,8,5.81652446882025e-05,8.637661385
beta-glucose205-TS_pm3mm.log,9,1.0,3.4255716309999946
beta-glucose233-TS_pm3mm.log,11,0.8641881522266491,2.129765546000005
beta-glucose132-TS_pm3mm.log,11,0.014015237178876573,4.570148047000007
beta-glucose126-TS_pm3mm.log,11,0.031898739994821,4.083201063000008
beta-glucose128-TS_pm3mm.log,11,0.011100436154355305,4.708200027000006
beta-glucose183-TS_pm3mm.log,11,0.0421080829354176,3.9187937050000006
beta-glucose136-TS_pm3mm.log,11,0.010856111045488545,4.721377716000002
beta-glucose125-TS_pm3mm.log,11,0.02583324046439156,4.208075354000011
beta-glucose143-TS_pm3mm.log,13,0.9952990447665185,2.946154755000003
beta-glucose244-TS_pm3mm.log,13,0.004700955233481412,6.116957732000004
beta-glucose212-TS_pm3mm.log,14,0.902340524920704,2.014303889999994
beta-glucose214-TS_pm3mm.log,14,0.09765947507929588,3.3308177720000045
beta-glucose253-TS_pm3mm.log,15,0.2672209982195004,3.47577235100001
beta-glucose219-TS_pm3mm.log,15,0.5774178487807422,3.0195733080000067
beta-glucose198-TS_pm3mm.log,15,0.0038324003751666613,5.988945895999998
beta-glucose200-TS_pm3mm.log,15,0.0006640131994052668,7.0268457820000085
beta-glucose112-TS_pm3mm.log,15,0.06730593294727572,4.292161560000008
beta-glucose116-TS_pm3mm.log,15,0.0023116383860199833,6.288267689000001
