File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-glucose204-TS_b3lyp.log,4h3,0.03274965840125664,9.307213487972245
beta-glucose153-TS_b3lyp.log,4h3,0.9305804188485909,7.325540065981723
beta-glucose206-TS_b3lyp.log,4h3,0.03230153826205138,9.315371105022988
beta-glucose152-TS_b3lyp.log,4h3,0.004312225819831089,10.507638205009064
beta-glucose156-TS_b3lyp.log,4h3,5.615866827010005e-05,13.077915069011635
beta-glucose202-TS_b3lyp.log,e3,0.08648970199295758,6.962212354971624
beta-glucose201-TS_b3lyp.log,e3,0.8800461848753134,5.588595154015377
beta-glucose137-TS_b3lyp.log,e3,0.02776834822508971,7.6349020029853945
beta-glucose138-TS_b3lyp.log,e3,0.0040479126116587105,8.775085856031627
beta-glucose204-TS_b3lyp.log,e3,0.0016478522949807074,9.307213487972245
beta-glucose156-TS_b3lyp.log,4e,0.0008538431798676772,13.077915069011635
beta-glucose92-TS_b3lyp.log,4e,0.2427179636666177,9.732664590039517
beta-glucose90-TS_b3lyp.log,4e,0.6908645906014858,9.113313207033759
beta-glucose152-TS_b3lyp.log,4e,0.06556360255202894,10.507638205009064
beta-glucose211-TS_b3lyp.log,4h5,0.01843365434016677,14.390036387980464
beta-glucose210-TS_b3lyp.log,4h5,0.027140113690688767,14.16099560298802
beta-glucose208-TS_b3lyp.log,4h5,0.06695231651553832,13.6263579349824
beta-glucose209-TS_b3lyp.log,4h5,0.04537794618501692,13.856653737971675
beta-glucose157-TS_b3lyp.log,4h5,0.8420959692685892,12.127238933986316
beta-glucose238-TS_b3lyp.log,oh1,0.028797476821592647,13.32389859703264
beta-glucose243-TS_b3lyp.log,oh1,0.018354296338932086,13.590589922001366
beta-glucose218-TS_b3lyp.log,oh1,0.004079510966447933,14.481025193036096
beta-glucose236-TS_b3lyp.log,oh1,0.06015133536282933,12.887779841992302
beta-glucose246-TS_b3lyp.log,oh1,0.010965900263607185,13.895559296016126
beta-glucose234-TS_b3lyp.log,oh1,0.03408302210591137,13.224124665999188
beta-glucose194-TS_b3lyp.log,oh1,0.3271629066425145,11.885020460027144
beta-glucose196-TS_b3lyp.log,oh1,0.013102990365344612,13.790137783996933
beta-glucose247-TS_b3lyp.log,oh1,0.001149687944323598,15.230898447997676
beta-glucose244-TS_b3lyp.log,oh1,0.01664916577634431,13.648320749998287
beta-glucose232-TS_b3lyp.log,oh1,0.0626896697415276,12.863306990982752
beta-glucose237-TS_b3lyp.log,oh1,0.03239253347315026,13.254245097994481
beta-glucose228-TS_b3lyp.log,oh1,0.0005029974716288272,15.720355467974688
beta-glucose233-TS_b3lyp.log,oh1,0.08381296754112937,12.691369524988815
beta-glucose231-TS_b3lyp.log,oh1,0.09517966412015189,12.616068445036252
beta-glucose235-TS_b3lyp.log,oh1,0.07149407149251395,12.785495875036526
beta-glucose227-TS_b3lyp.log,oh1,0.0005078182134709016,15.714707886988947
beta-glucose239-TS_b3lyp.log,oh1,0.029949156620694355,13.300680764019921
beta-glucose240-TS_b3lyp.log,oh1,0.034924034746854904,13.209691959035627
beta-glucose241-TS_b3lyp.log,oh1,0.018668186572684844,13.580549778026715
beta-glucose242-TS_b3lyp.log,oh1,0.013033739862823458,13.79327532898901
beta-glucose248-TS_b3lyp.log,oh1,0.0011399814400882492,15.235918519985002
beta-glucose245-TS_b3lyp.log,oh1,0.010713176272791237,13.909364493981272
beta-glucose195-TS_b3lyp.log,oh1,0.02693749076649803,13.36343166400417
beta-glucose197-TS_b3lyp.log,oh1,0.003558219076144375,14.5619738539744
beta-glucose135-TS_b3lyp.log,2h1,0.25044455910062763,12.730902592031683
beta-glucose134-TS_b3lyp.log,2h1,0.6521380645747372,12.164261965035521
beta-glucose195-TS_b3lyp.log,2h1,0.0860507818569256,13.36343166400417
beta-glucose197-TS_b3lyp.log,2h1,0.011366594467709453,14.5619738539744
beta-glucose216-TS_b3lyp.log,oh5,0.15475295335406167,14.309715236040576
beta-glucose219-TS_b3lyp.log,oh5,0.08081474858298734,14.69437825299681
beta-glucose217-TS_b3lyp.log,oh5,0.14353554100852337,14.35426837499943
beta-glucose220-TS_b3lyp.log,oh5,0.06044708888783721,14.866315718990746
beta-glucose223-TS_b3lyp.log,oh5,0.026250603530425368,15.360165302028006
beta-glucose226-TS_b3lyp.log,oh5,0.01537094710206581,15.677057347012665
beta-glucose229-TS_b3lyp.log,oh5,0.016087643547876153,15.650074460009451
beta-glucose250-TS_b3lyp.log,oh5,0.11296330616104741,14.496085408998074
beta-glucose251-TS_b3lyp.log,oh5,0.08557471347328918,14.660492767011021
beta-glucose230-TS_b3lyp.log,oh5,0.009848845004216487,15.940611126989312
beta-glucose224-TS_b3lyp.log,oh5,0.040580009716866004,15.1022591030371
beta-glucose225-TS_b3lyp.log,oh5,0.05227785649300363,14.952284451987714
beta-glucose222-TS_b3lyp.log,oh5,0.03787863312071751,15.143047188005461
beta-glucose221-TS_b3lyp.log,oh5,0.033319699356496514,15.218975777027778
beta-glucose218-TS_b3lyp.log,oh5,0.11587346249676311,14.481025193036096
beta-glucose227-TS_b3lyp.log,oh5,0.014423948163823322,15.714707886988947
beta-glucose205-TS_b3lyp.log,bo3,0.2073992306717996,8.731787734998266
beta-glucose119-TS_b3lyp.log,bo3,0.7926007693282004,7.937988850004908
beta-glucose120-TS_b3lyp.log,1s3,0.2419981244048957,8.612561025013926
beta-glucose193-TS_b3lyp.log,1s3,0.0018532317773698377,11.497219898007492
beta-glucose119-TS_b3lyp.log,1s3,0.7561486438177345,7.937988850004908
