File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-glucose219-TS_pm6-ircf-pm6.log,0,0.01188553806229476,9.682463869999982
beta-glucose223-TS_pm6-ircr-pm6.log,0,0.0022462971261445037,10.668908017999994
beta-glucose138-TS_pm6-ircr-pm6.log,0,0.2706254243546792,7.831939828999978
beta-glucose203-TS_pm6-ircr-pm6.log,0,0.46070872357119724,7.516930310999976
beta-glucose51-optall_pm6.log,0,0.15060408430663308,8.178952305999994
beta-glucose137-TS_pm6-ircr-pm6.log,0,0.10392993257905127,8.398580456000005
beta-glucose38-optall_pm6.log,13,0.07178956575638429,4.287141488000003
beta-glucose167-TS_pm6-ircf-pm6.log,13,0.007191263544372996,5.649463526999989
beta-glucose158-TS_pm6-ircf-pm6.log,13,0.309913326742361,3.421179067999973
beta-glucose46-optall_pm6.log,13,0.003763374469218381,6.032871525999973
beta-glucose65-optall_pm6.log,13,0.17993655048834545,3.743091184999999
beta-glucose56-optall_pm6.log,13,0.03389900266081219,4.731417859999994
beta-glucose76-optall_pm6.log,13,0.017441938748729974,5.124866002999988
beta-glucose203-TS_pm6-ircf-pm6.log,13,0.002927469357932022,6.181591158999999
beta-glucose139-TS_pm6-ircf-pm6.log,13,0.21500349544216615,3.6376696729999978
beta-glucose96-TS_pm6-ircf-pm6.log,13,0.14572187421362895,3.867965476000002
beta-glucose135-TS_pm6-ircf-pm6.log,13,0.012412138576048452,5.326296391999997
beta-glucose220-TS_pm6-ircr-pm6.log,14,0.08047130234807635,4.363697585999975
beta-glucose23-optall_pm6.log,14,0.0390601371506795,4.791658723999985
beta-glucose224-TS_pm6-ircr-pm6.log,14,0.0038714610715128487,6.160255852999978
beta-glucose105-TS_pm6-ircr-pm6.log,14,0.09926025752034608,4.23945080399999
beta-glucose118-TS_pm6-ircf-pm6.log,14,0.03038426166742643,4.940378356999977
beta-glucose3-optall_pm6.log,14,0.00794220448476371,5.73480475099997
beta-glucose248-TS_pm6-ircr-pm6.log,14,0.006668002564069008,5.838343735999987
beta-glucose91-TS_pm6-ircr-pm6.log,14,0.011411821557316638,5.520196673
beta-glucose219-TS_pm6-ircr-pm6.log,14,0.4794501171404538,3.3069724299999983
beta-glucose133-TS_pm6-ircr-pm6.log,14,0.00913476353432035,5.651973562999992
beta-glucose21-optall_pm6.log,14,0.007008557868571419,5.8088508129999745
beta-glucose98-TS_pm6-ircr-pm6.log,14,0.0004886058187017365,7.385780930000002
beta-glucose38-optall_pm6.log,14,0.09157871159649401,4.287141488000003
beta-glucose191-TS_pm6-ircr-pm6.log,14,0.133269795677268,4.06500330199999
beta-glucose80-optall_pm6.log,15,0.43622999066887713,5.753002511999971
beta-glucose48-optall_pm6.log,15,0.5637700093311228,5.601145333999994
beta-glucose127-TS_pm6-ircr-pm6.log,16,0.6497352951339012,9.988688261999993
beta-glucose226-TS_pm6-ircf-pm6.log,16,0.3502647048660988,10.354526008999992
beta-glucose28-optall_pm6.log,17,0.4349389735746279,4.824916701000001
beta-glucose26-optall_pm6.log,17,0.011534210573974244,6.974135025999973
beta-glucose24-optall_pm6.log,17,0.013507307559865728,6.880636185000002
beta-glucose230-TS_pm6-ircr-pm6.log,17,0.0148276713739351,6.8254153929999815
beta-glucose198-TS_pm6-ircf-pm6.log,17,0.0040265696352085965,7.597251462999987
beta-glucose240-TS_pm6-ircr-pm6.log,17,0.0012417392993672716,8.293786452999987
beta-glucose224-TS_pm6-ircf-pm6.log,17,0.0251622787667274,6.512288401999999
beta-glucose200-TS_pm6-ircf-pm6.log,17,0.0005229333813485082,8.805833796999977
beta-glucose41-optall_pm6.log,17,0.00718961130335374,7.254004039999975
beta-glucose73-optall_pm6.log,17,0.003475017908017912,7.6844752139999875
beta-glucose31-optall_pm6.log,17,0.006718121254644887,7.29416461599998
beta-glucose97-TS_pm6-ircf-pm6.log,17,0.12924505235903644,5.54341450599997
beta-glucose83-optall_pm6.log,17,0.11962277755654242,5.589222662999999
beta-glucose30-optall_pm6.log,17,0.005019637181785479,7.466729590999996
beta-glucose29-optall_pm6.log,17,0.004169886896809342,7.576543665999984
beta-glucose71-optall_pm6.log,17,0.0009950228134229008,8.424935833999996
beta-glucose91-TS_pm6-ircf-pm6.log,17,0.0014312227152427867,8.209700246999972
beta-glucose112-TS_pm6-ircf-pm6.log,17,0.15039492875427513,5.453680719000003
beta-glucose233-TS_pm6-ircf-pm6.log,17,0.0067968996581819095,7.28726201699999
beta-glucose36-optall_pm6.log,17,0.005132607968080173,7.453551902
