phi,theta,energy (A.U.),G298 (Hartrees),Pucker,phi_lm2,theta_lm2,phi_lm1,theta_lm1
311.1891020431697,90.47254148767728,-0.42510179651,-0.267627,b25,309.3538821794037,92.79647296113068,318.46577700537995,85.60736745202126
95.8907243562592,54.57498025718217,-0.418697858945,-0.265222,2h1,74.85484589112939,3.052221061094572,107.06036778837066,84.06114753636884
94.41324027862731,54.440740198150834,-0.415877426899,-0.263952,2h1,64.91221570635479,3.905902780211783,132.59090785572243,85.4774695300314
76.47461788705836,51.57956485763811,-0.420758721972,-0.265351,2h1,71.15448460555821,18.799010454038875,107.21801629584365,84.45880867502939
83.4689712298516,54.513919377022674,-0.419865106037,-0.265831,2h1,80.78007256709256,82.48890312348632,236.72838077085382,1.8026586186968672
97.34019656033348,53.10794204884719,-0.419358659021,-0.26662,2h1,123.24872779162821,0.9598195740515146,130.21321694968753,86.08086958256968
300.6844315071504,63.93014390733601,-0.422205064798,-0.268064,e5,224.51810598447847,2.2123135492101023,355.00227639137086,87.81358459755734
302.39128391671545,59.76769967486285,-0.421936347448,-0.267786,e5,141.81038686662177,2.86159269814376,19.859807746628476,87.5240547644262
8.02461295081567,95.48059299851363,-0.425308403989,-0.268003,o3b,358.00817417126535,93.4523722621153,13.700683037436198,97.10258883552827
15.307384244041893,79.30215308111117,-0.419620298548,-0.265361,o3b,279.34903871558714,80.83188805920668,118.90934888967197,85.75077243937203
299.37108521811604,57.01400678948017,-0.424540838353,-0.270207,e5,327.1635707900629,84.72600172296285,306.4444949637255,4.4099666205921055
310.79752358981295,51.599826958707816,-0.421353867267,-0.26661,e5,143.2225103538987,4.158720109144138,317.7928390700785,85.5393973237377
298.22100857166043,55.70977134479643,-0.421732349112,-0.26684,e5,286.0535516640842,84.42654343648412,156.13204359419464,2.48515490321038
288.0227102571491,57.64942837445049,-0.423015381638,-0.268624,e5,294.01833809688617,4.512780838052148,279.3494782206365,80.83186519755024
323.01692245580455,86.15883453360722,-0.424452506058,-0.269935,os2,318.43867214561345,85.70838971740635,335.1944757026335,87.17824389876537
334.8688358332887,111.79816646914688,-0.421723144168,-0.263732,3h2,342.7074950586431,161.76291582145745,334.37820913419665,98.67599731114731
279.3046390014591,59.2808367472675,-0.419575981574,-0.266488,4h5,184.57289366675704,1.6927122461995594,304.13917140625165,83.8364042315631
276.3926159248966,59.41140957853321,-0.424625828279,-0.270414,4h5,283.643938199227,79.59316058167052,283.29727416120693,0.9625450540422837
261.40415003448635,55.711126425496,-0.423592453653,-0.269298,4h5,228.92783853310237,79.85291550493362,250.29837454557148,2.1197309368787907
335.4890602223982,111.2666598070111,-0.422154568362,-0.264125,3h2,335.6485656205211,99.37465416360605,332.1215608123729,157.87921255811247
277.14667165253195,55.374177397629275,-0.422801250905,-0.268749,4h5,285.6898296604231,4.94925455543168,274.5654897494836,80.4990666379462
281.66152901455007,55.978872746016926,-0.422422124223,-0.266654,4h5,275.8499077287265,81.19118448030528,282.26142601835267,5.183894882778489
335.4741141679629,108.99518986937998,-0.421053998366,-0.263215,3h2,335.75393217695137,101.54062815539255,327.44974444091247,158.89178088362087
48.92550496192342,62.54140579319035,-0.416334898678,-0.263559,e1,270.14926145451994,3.601727198530913,37.95170195544121,80.14851031703934
45.2372732313057,57.06985143402772,-0.416016859095,-0.263103,e1,125.00686313853777,3.0782043493102593,21.830083456340553,83.18755700968863
314.92214447589765,115.39827746047038,-0.422047086941,-0.265226,e2,349.74722204961836,87.07082349072425,57.587311655613085,168.92559462992332
305.518410471767,115.38114737512632,-0.421084961178,-0.263473,e2,314.568471979572,93.45247768360286,304.20872364486354,143.60933652290873
306.7604059105166,114.53425326194913,-0.419027465684,-0.262056,e2,301.4133997872019,143.6136057659544,315.5631161170969,94.04201498897622
302.153804766571,114.6832219884524,-0.423633646961,-0.266765,e2,308.8071389325571,159.6948244786008,309.0595626923183,91.61802217403697
300.8466045369204,116.97521504854156,-0.420206269894,-0.263805,e2,301.5693813519539,162.09713159806574,312.1424057353412,92.49460230287718
313.25976451124836,113.8030520951902,-0.421309630499,-0.264099,e2,317.0702397573502,93.39072260459432,311.5522326693232,146.57204312522228
305.2353961831609,116.17554487909723,-0.421897811228,-0.264858,e2,308.1375083235257,160.85736750235645,347.84159313226485,86.00267328754558
187.10971535739398,75.66996222075136,-0.424292104461,-0.268407,bo3,198.0817652694589,77.21301842031299,159.9744799817948,79.01196603789042
120.98296790438866,87.61940142067785,-0.427406414009,-0.269805,25b,103.22761111466656,89.00517057454076,126.25496853660064,86.27107800541775
117.08940820494809,73.74263042806271,-0.423534042797,-0.266378,25b,86.99496462521742,79.18891030637768,151.61426697834608,80.07596070405472
119.22232501923204,72.91594156350988,-0.423194564999,-0.267741,25b,159.97441498200175,79.0119509447792,93.19277557282771,76.89222930945749
117.5627584049617,85.85751591891938,-0.422025100903,-0.26684,25b,154.9577626887827,80.96518784906942,94.83220359760848,80.13374247515776
37.83633714836021,115.09193080280991,-0.424153555147,-0.265865,3h4,32.50403080335731,163.25003993213338,41.236610361048236,87.54844951983937
12.686754875408237,57.02100909984618,-0.415268916853,-0.262938,oe,339.91628831957894,86.48564101565,35.450910756453474,3.2753612091575914
45.930194221998846,88.59439896200057,-0.426759545498,-0.269895,b14,38.45422514828984,89.42911637880384,60.872603804840345,87.45239402346049
254.0954038954967,119.7756603242002,-0.423564993832,-0.266898,1e,31.034267849687495,172.04027695259728,264.5329304384494,86.13818179275525
246.74239549114475,118.05560531686471,-0.422821116652,-0.266253,1e,18.43738980485893,175.85832000118626,185.7970396722617,80.27122124113693
249.9813912902933,130.987385512009,-0.421943151607,-0.263568,1e,207.47531223142664,82.87296704855166,270.156583963084,156.53557546672616
242.66248210003937,123.86734037834165,-0.419601640058,-0.263313,1e,2.6024931497929207,179.88955406630882,201.25587379073144,81.01093246938424
253.7589837982676,118.22125221386311,-0.419172693328,-0.263573,1e,260.26598624259407,85.07683327603071,66.00697192825788,173.55683436223578
231.10599891902135,121.52344912659535,-0.415715643842,-0.262156,1e,60.68399324662232,175.15773830954012,149.92956689874214,85.59490032292543
241.86636436195437,122.86583490377686,-0.41876679534,-0.264074,1e,58.00258678076741,170.6669196310354,198.00114666200918,80.14496308995004
228.18135601709614,127.94709986879101,-0.415538483822,-0.2614,1e,101.58158294492644,170.65423959803672,194.33731722607257,80.72022255755058
84.65738067737453,110.74881065843691,-0.422560923672,-0.265168,5h4,79.14156434726843,161.6863158255985,60.31441110360957,86.65703032080133
102.00257953832484,134.03261975672694,-0.422497997982,-0.267863,5h4,69.78082560208843,174.1210545765299,113.1333949351549,87.03778650481941
92.4768482202315,126.6027650626288,-0.420721048553,-0.264395,5h4,95.18728724376061,150.775438079696,66.60841884570516,86.6009126420069
104.57715087124421,131.75986094287796,-0.419775802036,-0.263031,5h4,358.51554514854735,177.95475156069733,75.75801183052647,83.92199056266155
102.98715537474719,137.327130517949,-0.419191307722,-0.26555,5h4,108.77583376900141,87.50716466310645,89.78457590251917,169.1644842495771
320.1735687491193,54.2117055346701,-0.423790840082,-0.269334,oh5,346.8248178152794,85.84294945534917,218.93791328549776,3.8872315771287624
333.1403240436039,53.5922517391781,-0.421037209707,-0.266546,oh5,216.285122107355,4.917334598528864,359.9260644963285,86.94382584052622
329.5928796995964,54.22740089261242,-0.417626508042,-0.265746,oh5,343.97980257693973,85.95825025603516,140.18010622819864,0.9573101235071138
259.47445093982293,56.01896903519812,-0.423238500833,-0.267455,4h5,226.7353849344788,80.2664530551363,249.81166573285373,2.6308545721403624
43.61776479934136,55.25545176639956,-0.418502769803,-0.264959,oh1,76.66634711918368,82.18840751670245,220.53404597278632,1.8822413548251324
40.19063554226341,55.80321136398015,-0.421190077987,-0.267003,oh1,111.61610410583452,2.921191223913032,358.3798752511955,86.57684023006206
36.8062744772939,56.12041628667994,-0.418883468814,-0.265004,oh1,20.874988063292218,87.18183123047022,326.7977691588492,0.7803927040589004
17.249527293053312,55.15394820091304,-0.415601783117,-0.262977,oh1,119.31440592293902,0.793236022005324,28.585658375473322,82.98750049456494
39.781133560824564,63.40618179674358,-0.416028027665,-0.264744,oh1,316.91972848703233,2.4714533170192428,125.75584376596905,85.20310174465499
35.23195887911012,59.921783111285414,-0.419978657299,-0.26535,oh1,8.492831484364219,2.186203743238345,25.774429966880582,83.6634483336478
32.08369116403281,58.73043850664311,-0.419442886817,-0.266324,oh1,303.401068241674,2.9608222816837153,28.175290573381993,87.39124621101726
21.8889627774459,57.13336670749557,-0.417858034153,-0.265394,oh1,16.84246688788659,87.13633236644247,128.34617460230518,1.7449764500808589
187.973458692641,51.48490434379888,-0.423110278748,-0.26849,e3,190.3673590724379,71.7186660026513,147.3207641188114,3.201108128631443
189.54581058284464,46.323110182622955,-0.421687990777,-0.267645,e3,100.43974046800409,1.4311577277438294,188.53349792177238,78.09210129221226
177.71763768117356,48.64897784664327,-0.42313944345,-0.268064,e3,147.32010196795193,3.2011499597781596,177.12307531747865,50.70606338618014
145.2588931878334,55.58566208814249,-0.423704028265,-0.268524,2h3,167.13625387685013,79.28374680325945,147.32488592779632,3.200724725044316
163.8089833025371,50.48517705763752,-0.423132389311,-0.269136,2h3,184.60466488026577,1.6928085877767485,164.4999332795461,80.84763629061948
148.74359286129757,56.06133895426728,-0.42369647575,-0.268141,2h3,159.9752454374306,79.0118484243237,131.84201735336902,3.626188549577093
143.9930288973467,54.652136323258965,-0.423838797481,-0.269584,2h3,153.08124287519087,81.09918385855987,184.57289544720985,1.6926173465596948
161.6886231614867,46.92933246699952,-0.419634343677,-0.267089,2h3,131.8436395236975,3.6261978607112897,174.37779443968606,79.61517738213168
