phi,theta,energy (A.U.),G298 (Hartrees),Pucker,phi_lm2,theta_lm2,phi_lm1,theta_lm1
197.98566130816369,50.52259520611641,-0.474897127184,-0.313478,4h3,159.13289152742246,81.97801440207446,255.55205500800227,0.7300677643768738
260.09517928579197,125.03306100341098,-0.472717151979,-0.307552,1h2,207.68188595408162,79.55652480849352,10.081254819223151,161.2527269607455
265.80329436299513,123.45503136275654,-0.472679731828,-0.309463,1h2,293.14935440418765,172.49263240764986,274.8619989631859,94.01677728872635
261.73596892001626,117.39025927189309,-0.469767192484,-0.306804,1h2,227.2281680864436,170.0590936732696,267.4415124056314,88.86559035036846
267.8825986543479,137.84049541008042,-0.474891933306,-0.309522,1h2,220.36578430445113,85.68627865327706,327.81345936852193,177.58454069954075
271.55054430304756,113.6268486910178,-0.470401673753,-0.306781,1h2,314.5797993102313,162.68479396330574,265.7137179366762,97.00530458571548
272.07479572761576,113.06400998629178,-0.4691459161,-0.30554,1h2,214.64731564195728,78.48397152973722,334.01846957577095,163.92020465938228
259.0272824992629,118.41510624756943,-0.476068489522,-0.312094,1h2,310.0414964119114,169.53547567650838,266.8662998265614,87.50421970437249
277.1465484899209,117.56265726625479,-0.475007580322,-0.310951,1h2,271.40380456269827,89.57686315008398,316.6313407831699,163.67884909961484
102.45034471693951,83.32085105864014,-0.472298321058,-0.310212,5s1,184.65527615237292,79.95689221752983,87.86028574771757,83.62839897493734
96.3340674516712,79.12894569686524,-0.47373713417,-0.311529,5s1,159.92352852456114,80.9772289372282,82.44633880666248,81.76479722180025
137.96982692707255,102.47465041321793,-0.473431370798,-0.308763,2so,162.02897269147402,79.08120859909671,68.78255862194365,83.71703451950656
144.442235005173,100.47216205046018,-0.477802070792,-0.312274,2so,128.3981299621623,117.27121613810002,166.70673801043367,82.49235416941228
163.56892187942807,81.06149856919971,-0.475674457858,-0.311633,2so,209.05908071799428,79.25994037396829,176.00118933881612,81.78477574550337
