File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
puck15,4c1,0.7653528517221685,0.0
puck16,4c1,0.23464714827783142,0.7000000946980001
puck6,1s3,0.5421232019764003,6.800000023482
puck21,1s3,0.45787679802359965,6.899999857722
puck19,b14,0.6240279779094324,10.399999703703001
puck20,b14,0.3759720220905675,10.699999833932
puck12,2so,1.0,4.199999940679
puck13,3ob,0.4085776170316311,7.59999995242
puck14,3ob,0.20791062320079903,7.999999916889
puck22,3ob,0.17560113656677093,8.099999751129
puck23,3ob,0.20791062320079903,7.999999916889
puck1,1s5,0.00013202936833928754,12.400000153557
puck7,1s5,0.4379713452048974,7.59999995242
puck8,1s5,0.36991022785487937,7.69999978666
puck9,1s5,0.13427627132830092,8.300000047118
puck10,1s5,0.05771012624358294,8.799999845827001
puck11,5s1,0.35514093445139966,8.799999845827001
puck17,5s1,0.5894531140010943,8.499999715598001
puck18,5s1,0.05540595154750593,9.899999904994
puck24,os2,0.48465997504228125,8.300000047118
puck25,os2,0.40934340514025497,8.399999881358
puck26,os2,0.10599661981746376,9.199999810296
puck2,1c4,0.4101127594835315,1.4000001893960001
puck3,1c4,0.4101127594835315,1.4000001893960001
puck4,1c4,0.12573519425533683,2.100000284094
puck5,1c4,0.05403928677760026,2.600000082803
