File Name,new_cluster_group,boltzmann_weighting,cluster_group_H298 (Hartrees)
beta-xylose77-TS_pm7.log,4e,1.0,7.58532879200001
beta-xylose85-TS_pm7.log,oe,1.0,11.118831971000008
beta-xylose89-TS_pm7.log,oh5,1.0,11.081808940000005
beta-xylose74-TS_pm7.log,oh1,0.7732829645189382,10.390921530999995
beta-xylose76-TS_pm7.log,oh1,0.0005548847140341649,14.677435509999997
beta-xylose85-TS_pm7.log,oh1,0.22616215076702767,11.118831971000008
beta-xylose55-TS_pm7.log,4h5,0.9529240576210068,9.300938398000001
beta-xylose89-TS_pm7.log,4h5,0.04707594237899318,11.081808940000005
beta-xylose29-TS_pm7.log,14b,0.09261128549587193,6.157745816999993
beta-xylose56-TS_pm7.log,14b,0.9022641846893283,4.809856485000004
beta-xylose48-TS_pm7.log,14b,0.005124529814799676,7.871472896
beta-xylose52-TS_pm7.log,b14,0.3641164670713528,8.658996691000004
beta-xylose53-TS_pm7.log,b14,0.5891216473859636,8.374107604999997
beta-xylose68-TS_pm7.log,b14,0.02722377920140289,10.194511214000007
beta-xylose74-TS_pm7.log,b14,0.01953810634128059,10.390921530999995
beta-xylose71-TS_pm7.log,b25,1.0,5.341356607999995
beta-xylose47-TS_pm7.log,3h2,0.5525872719750476,7.288517035000009
beta-xylose50-TS_pm7.log,3h2,0.008820412627854516,9.738312171000004
beta-xylose45-TS_pm7.log,3h2,0.43859231539709775,7.425313997000006
beta-xylose39-TS_pm7.log,1e(a),0.4946045252533334,5.365829459000002
beta-xylose40-TS_pm7.log,1e(a),0.44439621625119546,5.429207867999995
beta-xylose48-TS_pm7.log,1e(a),0.007184253901920688,7.871472896
beta-xylose49-TS_pm7.log,1e(a),0.05381500459355042,6.6792057960000095
beta-xylose35-TS_pm7.log,5ho,0.20239231515472875,5.556592195000001
beta-xylose36-TS_pm7.log,5ho,0.7976076848452712,4.744595549000008
beta-xylose65-TS_pm7.log,eo,1.0,8.541024999000008
beta-xylose63-TS_pm7.log,5e,1.0,5.035759725000003
